subject,image,set,trial,assistance,TimeUsed,meand,vard,meandTU,vardTU,maxdist,dkl,paa,imcode
7.0,3.0,3.0,5.0,2.0,10.0,237.3136255000002,55756.888870321804,237.3136255000002,55775.237738266464,753.0,10.225099999999999,0.0,591079.0
7.0,3.0,3.0,5.0,2.0,10.0,163.77260715,10683.921697527876,163.77260715,10671.236143615561,401.69799999999998,5.6863200000000003,0.0,838566.0
7.0,3.0,3.0,5.0,2.0,10.0,87.497105049999973,11342.038947071358,87.497105049999973,11352.649880881176,405.0,7.9938099999999999,0.0,805750.0
7.0,3.0,3.0,5.0,2.0,9.6099996566799994,112.1776574999999,7172.3183844619207,112.1776574999999,7163.8824926432799,407.0,6.3946800000000001,0.0,437409.0
7.0,3.0,3.0,5.0,2.0,10.0,137.41102749999999,10339.025829169217,137.41102749999999,10347.377927347805,388.0,6.9913600000000002,0.0,765641.0
7.0,3.0,3.0,6.0,2.0,10.0,19.694749600000005,11227.159355637747,19.694749600000005,11237.947607100523,474.44400000000002,6.5408400000000002,0.0,728189.0
7.0,3.0,3.0,6.0,2.0,10.0,78.594010300000022,9534.5391215277868,78.594010300000022,9531.8789026086033,438.69400000000002,8.2540099999999992,0.0,209207.0
7.0,3.0,3.0,6.0,2.0,10.0,43.496167899999989,15711.10721485961,43.496167899999989,15697.590856345229,489.07400000000001,6.48874,0.0,956632.0
7.0,3.0,3.0,6.0,2.0,10.0,192.25670374999999,8980.816387479259,192.25670374999999,8960.2874688814336,372.03399999999999,5.7640700000000002,0.0,300976.0
7.0,3.0,3.0,6.0,2.0,10.0,43.55921235000001,13117.548668318826,43.55921235000001,13117.548668318826,471.666,6.3018099999999997,0.0,366075.0
7.0,4.0,2.0,3.0,2.0,9.9991092681900007,104.64824674999998,1935.2642028993525,104.64824674999998,1907.9278134977633,229.898,7.8776599999999997,0.0,162586.0
7.0,4.0,2.0,3.0,2.0,9.9967975616500002,75.752386949999945,1980.0746336214393,75.752386949999945,1812.9845734683602,467.61599999999999,7.2621500000000001,0.0,320293.0
7.0,4.0,2.0,3.0,2.0,9.9960784912099996,44.16987259999997,3639.2250766329366,44.16987259999997,3642.3471562959448,467.61599999999999,8.3607899999999997,0.0,106506.0
7.0,4.0,2.0,3.0,2.0,9.9976348877000003,49.465359199999988,2391.0409467562322,49.465359199999988,2375.031121243092,199.58500000000001,9.9428699999999992,0.0,342331.0
7.0,4.0,2.0,3.0,2.0,9.9912710189799991,85.422414250000017,2341.1486763508392,85.422414250000017,2049.7138084139892,594.875,6.8048900000000003,0.0,602224.0
7.0,4.0,2.0,4.0,2.0,9.9911899566700004,72.173485900000045,6234.0872187419682,72.173485900000045,6091.5962453683451,594.875,7.25847,0.0,907800.0
7.0,4.0,2.0,4.0,2.0,9.9910106658900002,80.760891099999981,3368.7383143646407,80.760891099999981,3357.2510132026873,456.23200000000003,7.3228200000000001,0.0,911717.0
7.0,4.0,2.0,4.0,2.0,9.9980878830000002,57.74313644999998,2209.2852565828462,57.74313644999998,2201.3286256930442,201.0,8.7128899999999998,0.0,49728.0
7.0,4.0,2.0,4.0,2.0,9.9889307022100002,31.654240449999996,2268.4046023138508,31.654240449999996,2116.7725400222466,443.29000000000002,8.6482299999999999,0.0,321541.0
7.0,4.0,2.0,4.0,2.0,9.9965324401900002,74.852042049999952,3619.036202789744,74.852042049999952,3619.036202789744,443.29000000000002,8.6722599999999996,0.0,459780.0
7.0,4.0,3.0,5.0,2.0,10.0,122.57421634999993,18341.972874255353,122.57421634999993,18344.087457838163,479.0,5.3955500000000001,0.0,382572.0
7.0,4.0,3.0,5.0,2.0,10.0,94.057530799999981,5774.0192690757585,94.057530799999981,5616.9090223388375,492.46800000000002,6.3741500000000002,0.0,301205.0
7.0,4.0,3.0,5.0,2.0,10.0,353.72092499999997,37209.688560279974,353.72092499999997,37227.592029340114,624.73400000000004,6.6119500000000002,0.0,189484.0
7.0,4.0,3.0,5.0,2.0,10.0,48.472126849999995,4957.1369104910191,48.472126849999995,4961.1611514408742,288.00200000000001,6.6964399999999999,0.0,489978.0
7.0,4.0,3.0,5.0,2.0,10.0,85.564587999999986,13954.891581930882,85.564587999999986,13941.134706696846,633.56799999999998,6.8680500000000002,0.0,364742.0
7.0,4.0,3.0,6.0,2.0,10.0,159.39554040000007,14091.330966137868,159.39554040000007,14070.455548662805,433.803,5.4243899999999998,0.0,538587.0
7.0,4.0,3.0,6.0,2.0,10.0,148.77668559999995,6201.109671855992,148.77668559999995,6207.3298667164809,280.95699999999999,7.1745900000000002,0.0,246672.0
7.0,4.0,3.0,6.0,2.0,10.0,199.16074650000007,6248.6476626634267,199.16074650000007,6252.091751883805,333.75700000000001,6.9164700000000003,0.0,272899.0
7.0,4.0,3.0,6.0,2.0,10.0,135.31814020000004,13254.037927643227,135.31814020000004,13267.267667536456,444.303,7.6446500000000004,0.0,681466.0
7.0,4.0,3.0,6.0,2.0,10.0,117.4957316,4642.4575393328614,117.4957316,4642.4575393328614,308.637,7.9282399999999997,0.0,852795.0
9.0,4.0,1.0,1.0,1.0,10.0,172.59547894999997,8081.9370856102487,172.59547894999997,8066.8202320137789,372.678,5.3205,0.0,729409.0
9.0,4.0,1.0,1.0,1.0,10.0,109.93382995,25379.566966842078,109.93382995,25382.534244820112,492.22000000000003,5.9539400000000002,0.0,140033.0
9.0,2.0,1.0,1.0,1.0,10.0,94.89636954999996,9401.1482449689775,94.89636954999996,9315.6560577918845,420.82999999999998,9.8410899999999994,0.0,686010.0
9.0,2.0,1.0,1.0,1.0,10.0,87.773843850000006,14599.41051011428,87.773843850000006,14523.935541877167,438.29199999999997,8.4603699999999993,0.0,292575.0
9.0,4.0,1.0,1.0,1.0,10.0,331.02851719999978,21708.836637490698,331.02851719999978,21668.829735990694,589.61900000000003,8.0934200000000001,0.0,6904.0
9.0,2.0,1.0,1.0,1.0,10.0,167.08248754999997,28805.109695957628,167.08248754999997,28833.815622463069,726.90599999999995,8.8672699999999995,0.0,784063.0
9.0,4.0,1.0,1.0,1.0,9.7600002288799992,168.85845349999997,9281.3401983642161,168.85845349999997,9503.9901057644438,347.19,6.6056400000000002,0.0,967498.0
9.0,1.0,1.0,1.0,1.0,10.0,232.86792180000012,15362.571301448852,232.86792180000012,15326.781554235618,457.23200000000003,6.3877600000000001,0.0,160119.0
9.0,4.0,1.0,1.0,1.0,9.2899999618500004,269.71007999999995,27352.024875594561,269.71007999999995,27973.834740329996,625.08199999999999,6.3950399999999998,0.0,381334.0
9.0,4.0,1.0,2.0,1.0,10.0,237.79397400000002,6376.1625721058517,237.79397400000002,6382.3026763363978,323.0,6.6596099999999998,0.0,403297.0
9.0,2.0,1.0,1.0,1.0,10.0,163.05250789999997,11032.014731051859,163.05250789999997,11007.78885751883,478.00400000000002,6.6045800000000003,0.0,655373.0
9.0,1.0,1.0,1.0,1.0,10.0,235.61878749999985,18334.998117718274,235.61878749999985,18348.125826150899,630.73900000000003,7.0368000000000004,0.0,466656.0
9.0,1.0,1.0,1.0,1.0,10.0,208.65937514999999,14378.733568439318,208.65937514999999,14351.982137991097,492.976,6.2721099999999996,0.0,886442.0
9.0,3.0,1.0,1.0,1.0,10.0,220.20928939999999,22431.569566352664,220.20928939999999,22452.078257046163,712.76400000000001,7.1296200000000001,0.0,484272.0
9.0,2.0,1.0,1.0,1.0,10.0,158.44738784999993,11901.777872134588,158.44738784999993,11908.299578784217,404.517,7.2179500000000001,0.0,755808.0
9.0,3.0,1.0,1.0,1.0,10.0,130.19449799999998,11266.540786802467,130.19449799999998,11274.313430322814,400.22199999999998,6.9808500000000002,0.0,506200.0
9.0,1.0,1.0,1.0,1.0,10.0,262.6925645,18261.212183155247,262.6925645,18244.205196617368,708.52099999999996,5.9284299999999996,0.0,492212.0
9.0,2.0,1.0,2.0,1.0,10.0,182.94459240000006,20757.725015287138,182.94459240000006,20775.797189469762,494.17099999999999,7.4936699999999998,0.0,21195.0
9.0,1.0,1.0,1.0,1.0,10.0,177.69258769999985,13919.301296390429,177.69258769999985,13931.582548272685,515.65599999999995,6.2980299999999998,0.0,326990.0
9.0,2.0,1.0,2.0,1.0,10.0,170.77615005000007,11910.154398211114,170.77615005000007,11913.744984601619,521.89300000000003,7.0877600000000003,0.0,392446.0
9.0,1.0,1.0,2.0,1.0,10.0,203.6926066500001,19313.668514943933,203.6926066500001,19320.960774986317,539.96500000000003,6.1508900000000004,0.0,301855.0
9.0,3.0,1.0,1.0,1.0,10.0,164.49140599999993,10307.584009066597,164.49140599999993,10317.84757499658,334.46199999999999,6.6080500000000004,0.0,372535.0
9.0,3.0,1.0,1.0,1.0,9.7100000381499996,304.54352599999999,25089.004584696722,304.54352599999999,24306.038433922975,546.0,8.9461899999999996,0.0,51357.0
9.0,1.0,1.0,2.0,1.0,10.0,291.61444225000014,26232.704057912004,291.61444225000014,26169.59301224033,862.66999999999996,6.2770799999999998,0.0,21154.0
9.0,1.0,1.0,2.0,1.0,10.0,271.06990039999999,38479.190737037781,271.06990039999999,38481.103062770875,854.18499999999995,6.7816000000000001,0.0,970858.0
9.0,3.0,1.0,1.0,1.0,10.0,466.58792550000021,42003.054815144969,466.58792550000021,42022.357833976748,642.12900000000002,6.84436,0.0,949458.0
9.0,1.0,1.0,2.0,1.0,10.0,212.55919134999996,34343.6416334389,212.55919134999996,34376.301425049191,586.31500000000005,6.6401899999999996,0.0,825223.0
9.0,1.0,1.0,2.0,1.0,10.0,141.36753775000003,17674.687753926522,141.36753775000003,17657.609716733343,572.59100000000001,6.30891,0.0,240122.0
9.0,2.0,1.0,2.0,1.0,10.0,120.80785469999996,14612.33335253411,120.80785469999996,14533.865294168942,473.16000000000003,5.8664699999999996,0.0,443389.0
9.0,2.0,1.0,2.0,1.0,10.0,257.87326165000002,24445.655821814184,257.87326165000002,24469.645805636832,534.48500000000001,8.8259299999999996,0.0,705804.0
9.0,4.0,1.0,2.0,1.0,9.8599996566799994,105.40739160000004,8806.3998946467418,105.40739160000004,8902.8765532771522,429.92099999999999,6.782,0.0,65127.0
9.0,4.0,1.0,2.0,1.0,10.0,221.79069500000006,16802.832080276843,221.79069500000006,16803.922753737479,541.0,8.2639999999999993,0.0,732887.0
9.0,3.0,1.0,2.0,1.0,10.0,300.74574500000011,14542.762281454439,300.74574500000011,14526.997533050639,443.09500000000003,5.9616600000000002,0.0,487859.0
9.0,3.0,1.0,2.0,1.0,10.0,310.14738500000004,18964.647389220714,310.14738500000004,18969.041689312031,514.19299999999998,6.6477700000000004,0.0,143083.0
9.0,3.0,1.0,2.0,1.0,10.0,208.13863844999992,24381.041617189338,208.13863844999992,24352.220182709239,434.88499999999999,8.1417099999999998,0.0,161674.0
9.0,2.0,1.0,2.0,1.0,10.0,313.47144299999991,28750.555452795928,313.47144299999991,28778.913184247915,556.21000000000004,9.3620800000000006,0.0,223564.0
9.0,4.0,1.0,2.0,1.0,10.0,142.74886619999998,7310.1399316579273,142.74886619999998,7316.722403521444,272.0,6.8509099999999998,0.0,59371.0
9.0,4.0,1.0,2.0,1.0,10.0,124.54949900000003,6660.4376622729678,124.54949900000003,6646.6458475489444,339.411,6.8723599999999996,0.0,632975.0
9.0,3.0,1.0,2.0,1.0,10.0,256.49566449999998,13065.832475680083,256.49566449999998,13069.381582909618,496.339,8.8334600000000005,0.0,540570.0
9.0,3.0,1.0,2.0,1.0,9.8199996948199999,297.24027550000005,13390.699674393069,297.24027550000005,13509.249113470772,375.15100000000001,9.1626499999999993,0.0,456903.0
9.0,1.0,2.0,3.0,1.0,10.0,189.73674339999994,12088.669253670827,189.73674339999994,12092.977651970066,446.89100000000002,5.6632199999999999,0.52891156462585032,130723.0
9.0,1.0,2.0,3.0,1.0,10.0,221.17108215000007,10100.56098596943,221.17108215000007,10091.571702078656,446.89100000000002,5.8426999999999998,0.51333333333333331,157873.0
9.0,1.0,2.0,3.0,1.0,10.0,193.2857995999999,12409.521804083468,193.2857995999999,12426.532944532893,438.40600000000001,5.7461099999999998,0.495,108109.0
9.0,1.0,2.0,3.0,1.0,9.7166662216200006,226.79066545000001,8892.4280768551671,226.79066545000001,8957.1902755482824,405.88200000000001,5.5628299999999999,0.5083333333333333,27961.0
9.0,1.0,2.0,3.0,1.0,10.0,174.71873864999989,6873.6447811381095,174.71873864999989,6881.36628978506,351.43799999999999,5.7487399999999997,0.52333333333333332,259095.0
9.0,1.0,2.0,4.0,1.0,10.0,183.58263685000003,7975.7132655619098,183.58263685000003,7985.2601653579868,362.38200000000001,5.8403200000000002,0.52833333333333332,101352.0
9.0,1.0,2.0,4.0,1.0,10.0,195.91316250000008,8318.2166388527494,195.91316250000008,8330.9354211146874,451.84199999999998,5.6780799999999996,0.52333333333333332,599358.0
9.0,1.0,2.0,4.0,1.0,10.0,213.85796649999997,8657.8599685843037,213.85796649999997,8637.4519478830625,451.13400000000001,5.5938800000000004,0.51000000000000001,200754.0
9.0,1.0,2.0,4.0,1.0,10.0,173.62833849999996,8380.2875192919564,173.62833849999996,8383.9866917326581,354.31799999999998,5.7763499999999999,0.5394957983193277,81356.0
9.0,1.0,2.0,4.0,1.0,10.0,178.44208175000003,5446.2589782044934,178.44208175000003,5447.8071093169601,325.09800000000001,6.0029500000000002,0.51666666666666672,944999.0
9.0,1.0,2.0,5.0,1.0,10.0,228.83342124999996,11643.397206846594,228.83342124999996,11643.397206846594,450.428,5.4775099999999997,0.50666666666666671,820472.0
9.0,1.0,3.0,5.0,1.0,8.5200004577600001,245.98352550000007,17625.920269145314,245.98352550000007,18710.286122538324,611.61099999999999,5.68004,0.0,855304.0
9.0,1.0,3.0,5.0,1.0,10.0,250.52361869999993,23625.164968407287,250.52361869999993,23637.509998999201,599.95399999999995,5.8085199999999997,0.0,761267.0
9.0,1.0,3.0,5.0,1.0,10.0,241.89775999999995,18434.217407478089,241.89775999999995,18410.425803897964,593.97799999999995,6.4203299999999999,0.0,922006.0
9.0,1.0,3.0,5.0,1.0,10.0,228.42766614999985,22562.620368999269,228.42766614999985,22546.371395484297,587.18499999999995,6.00617,0.0,567987.0
9.0,1.0,3.0,5.0,1.0,10.0,251.99011729999995,23917.851066659721,251.99011729999995,23941.526262493302,635.97900000000004,6.6307299999999998,0.0,597919.0
9.0,1.0,3.0,6.0,1.0,10.0,245.81694449999995,17683.43838993178,245.81694449999995,17687.437175915056,598.73199999999997,5.6434600000000001,0.0,56000.0
9.0,1.0,3.0,6.0,1.0,10.0,310.70923610000017,27878.425218744545,310.70923610000017,27901.046584903368,665.0,6.4957000000000003,0.0,926212.0
9.0,1.0,3.0,6.0,1.0,10.0,276.47845105000016,20812.903912854268,276.47845105000016,20809.560325823313,648.06899999999996,6.1722200000000003,0.0,514956.0
9.0,1.0,3.0,6.0,1.0,10.0,248.27435499999999,22908.096427419045,248.27435499999999,22931.002796222714,646.79899999999998,6.7236700000000003,0.0,949434.0
9.0,1.0,3.0,6.0,1.0,10.0,312.4649106999999,30858.93452182462,312.4649106999999,30858.93452182462,680.06200000000001,6.0790600000000001,0.0,182014.0
9.0,2.0,2.0,3.0,1.0,10.0,178.24386939999997,10550.446647124085,178.24386939999997,10564.580310646688,396.86900000000003,5.7542099999999996,0.50661625708884683,156984.0
9.0,2.0,2.0,3.0,1.0,10.0,172.19641629999995,8761.5144403856921,172.19641629999995,8769.0944271950029,409.54700000000003,6.6633199999999997,0.51666666666666672,843322.0
9.0,2.0,2.0,3.0,1.0,10.0,196.7227197499999,9104.5884832736047,196.7227197499999,9110.5755664549215,402.27499999999998,6.3885899999999998,0.49666666666666665,125466.0
9.0,2.0,2.0,3.0,1.0,10.0,180.05314199999992,10396.909135785412,180.05314199999992,10409.26337194187,402.78300000000002,6.3975999999999997,0.49666666666666665,833082.0
9.0,2.0,2.0,3.0,1.0,10.0,195.54699315000008,8165.1000634833381,195.54699315000008,8166.9419791938299,366.80500000000001,6.2853300000000001,0.53000000000000003,870423.0
9.0,2.0,2.0,4.0,1.0,10.0,209.92444939999999,9792.9451070702416,209.92444939999999,9804.9052293361274,362.03899999999999,6.9306400000000004,0.51000000000000001,207965.0
9.0,2.0,2.0,4.0,1.0,10.0,211.51473714999992,9061.4676892344578,211.51473714999992,9074.2410069949328,393.11700000000002,7.1983300000000003,0.49333333333333335,414269.0
9.0,2.0,2.0,4.0,1.0,10.0,198.15322869999991,9128.8164892157583,198.15322869999991,9139.2700699412544,386.62099999999998,6.38042,0.54000000000000004,575575.0
9.0,2.0,2.0,4.0,1.0,10.0,208.65938699999984,8261.6970619682797,208.65938699999984,8274.6646597881718,407.31599999999997,6.1252199999999997,0.53333333333333333,438908.0
9.0,2.0,2.0,4.0,1.0,10.0,209.50631435,9753.2634392631007,209.50631435,9753.2634392631007,402.21899999999999,6.1269600000000004,0.51000000000000001,744305.0
9.0,2.0,3.0,5.0,1.0,10.0,214.63881889999959,22193.245991921714,214.63881889999959,22195.265080341818,513.93899999999996,6.93032,0.0,633381.0
9.0,2.0,3.0,5.0,1.0,10.0,205.44826149999989,20194.282698341645,205.44826149999989,20191.660253256006,542.72000000000003,7.8402500000000002,0.0,82319.0
9.0,2.0,3.0,5.0,1.0,10.0,216.60099644999988,18214.551534730213,216.60099644999988,18214.482777663594,553.83799999999997,8.0994499999999992,0.0,763238.0
9.0,2.0,3.0,5.0,1.0,10.0,206.92112145000002,21666.823485258341,206.92112145000002,21688.227101360237,498.964,8.0337899999999998,0.0,901155.0
9.0,2.0,3.0,5.0,1.0,10.0,188.28752805000022,15182.309539758009,188.28752805000022,15194.019391528211,502.06400000000002,7.94198,0.0,57745.0
9.0,2.0,3.0,6.0,1.0,10.0,194.51214874999994,15272.199313001456,194.51214874999994,15280.256550982045,514.32399999999996,7.4376899999999999,0.0,698591.0
9.0,2.0,3.0,6.0,1.0,10.0,178.82497050000012,19304.500067134457,178.82497050000012,19322.018699286506,514.125,7.3040399999999996,0.0,642536.0
9.0,2.0,3.0,6.0,1.0,10.0,142.83665944999998,12256.214578127312,142.83665944999998,12263.562336735969,527.50400000000002,6.63131,0.0,408566.0
9.0,2.0,3.0,6.0,1.0,10.0,143.21671299999991,13099.234647903566,143.21671299999991,13112.127214556711,507.35500000000002,6.8727600000000004,0.0,135734.0
9.0,2.0,3.0,6.0,1.0,10.0,150.12610184999997,13744.102542297542,150.12610184999997,13744.102542297542,568.51400000000001,6.7846599999999997,0.0,61888.0
9.0,3.0,2.0,3.0,1.0,10.0,130.04910750000002,12435.996960237999,130.04910750000002,12426.627027776896,449.72000000000003,5.3388799999999996,0.5027932960893855,850891.0
9.0,3.0,2.0,3.0,1.0,10.0,136.13707944999996,11327.593810937686,136.13707944999996,11328.292534459588,376.94200000000001,5.2607799999999996,0.53166666666666662,640739.0
9.0,3.0,2.0,3.0,1.0,10.0,100.98898815000001,12599.778239581576,100.98898815000001,12588.699770889061,448.30799999999999,5.1546500000000002,0.52333333333333332,719312.0
9.0,3.0,2.0,3.0,1.0,10.0,129.28009034999997,12226.626265682778,129.28009034999997,12245.647076961388,398.13200000000001,5.45397,0.50166666666666671,208645.0
9.0,3.0,2.0,3.0,1.0,8.6999998092700004,156.95718499999998,10763.705972242047,156.95718499999998,11451.039904463294,452.55099999999999,5.4784899999999999,0.49666666666666665,486075.0
9.0,3.0,2.0,4.0,1.0,9.25,105.16639949999997,9087.6144632718824,105.16639949999997,8300.1159658494598,292.74200000000002,5.5346599999999997,0.5083333333333333,903197.0
9.0,3.0,2.0,4.0,1.0,8.4666662216200006,127.18357699999996,8317.2614078203642,127.18357699999996,8655.4862216101537,353.59899999999999,5.54244,0.5,608012.0
9.0,3.0,2.0,4.0,1.0,10.0,84.810674349999971,8428.7380031361517,84.810674349999971,8439.373891473997,335.91199999999998,5.3685799999999997,0.50166666666666671,872688.0
9.0,3.0,2.0,4.0,1.0,10.0,118.67579565000001,7514.5023706238962,118.67579565000001,7503.9151565952898,348.61000000000001,6.4991300000000001,0.53166666666666662,961161.0
9.0,3.0,2.0,4.0,1.0,10.0,155.09705225000008,11004.440914552315,155.09705225000008,11004.440914552315,447.59899999999999,5.4935600000000004,0.53333333333333333,539589.0
9.0,3.0,3.0,5.0,1.0,8.6499996185299999,142.82157234999997,10529.178649090763,142.82157234999997,12167.326661020548,392.0,5.2975000000000003,0.0,642573.0
9.0,3.0,3.0,5.0,1.0,10.0,164.22793350000001,10936.651807605404,164.22793350000001,10935.869787066482,431.33499999999998,6.05884,0.0,532047.0
9.0,3.0,3.0,5.0,1.0,10.0,202.52957434999985,12995.683477392369,202.52957434999985,12983.643143560073,490.637,7.33446,0.0,283484.0
9.0,3.0,3.0,5.0,1.0,8.6000003814700001,196.52202980000001,12956.433066795445,196.52202980000001,12599.435792544993,405.77100000000002,5.9448800000000004,0.0,886947.0
9.0,3.0,3.0,5.0,1.0,10.0,160.78952800000002,15344.203306601032,160.78952800000002,15309.157120355792,412.98899999999998,5.3423499999999997,0.0,789316.0
9.0,3.0,3.0,6.0,1.0,10.0,134.27391829999999,21134.990498055435,134.27391829999999,21117.919511670982,402.0,6.34185,0.0,837053.0
9.0,3.0,3.0,6.0,1.0,10.0,165.41271340000006,18903.951982530456,165.41271340000006,18878.385389028386,406.0,7.8843500000000004,0.0,526811.0
9.0,3.0,3.0,6.0,1.0,9.0299997329699995,157.06755465000006,20894.163377893812,157.06755465000006,18967.391937613724,410.411,7.04434,0.0,906167.0
9.0,3.0,3.0,6.0,1.0,9.2399997711200008,191.16877149999974,18745.706966535701,191.16877149999974,16846.495959480442,436.0,7.3406900000000004,0.0,20566.0
9.0,3.0,3.0,6.0,1.0,10.0,186.42886509999994,23445.575424865248,186.42886509999994,23445.575424865248,443.09500000000003,6.41906,0.0,212356.0
9.0,4.0,2.0,3.0,1.0,10.0,72.511739149999983,13787.951797719559,72.511739149999983,13811.010407487451,406.58699999999999,6.2413299999999996,0.47236180904522612,980902.0
9.0,4.0,2.0,3.0,1.0,10.0,39.557987899999979,13828.617221033515,39.557987899999979,13851.621892580441,441.94200000000001,6.5650300000000001,0.46500000000000002,621829.0
9.0,4.0,2.0,3.0,1.0,10.0,137.93548580000007,3550.7470524723258,137.93548580000007,3501.5054968235659,300.0,6.1803999999999997,0.45500000000000002,699729.0
9.0,4.0,2.0,3.0,1.0,10.0,136.91955865000003,13618.541984798529,136.91955865000003,13639.01620131581,341.55099999999999,6.7961600000000004,0.47166666666666668,253619.0
9.0,4.0,2.0,3.0,1.0,10.0,57.497096450000001,7173.365724621257,57.497096450000001,7183.7146404451241,309.71600000000001,6.8279500000000004,0.46000000000000002,772500.0
9.0,4.0,2.0,4.0,1.0,10.0,26.766370649999995,4838.3238448187831,26.766370649999995,4845.2011364825985,321.74099999999999,6.7507400000000004,0.46999999999999997,609962.0
9.0,4.0,2.0,4.0,1.0,10.0,51.11515399999999,2348.8861170566115,51.11515399999999,2352.8004064371112,201.52699999999999,6.1614800000000001,0.47333333333333333,770661.0
9.0,4.0,2.0,4.0,1.0,10.0,25.033859249999995,1761.5255770305155,25.033859249999995,1717.6363213396864,212.13200000000001,6.4735100000000001,0.47833333333333333,475176.0
9.0,4.0,2.0,4.0,1.0,10.0,87.359485949999993,8458.2171289564831,87.359485949999993,8463.1923319361449,261.63,7.0253100000000002,0.45000000000000001,710809.0
9.0,4.0,2.0,4.0,1.0,10.0,52.368802650000035,5760.7634164130177,52.368802650000035,5760.7634164130177,249.61000000000001,6.8552999999999997,0.47499999999999998,959192.0
9.0,4.0,3.0,5.0,1.0,9.5900001525899992,58.057984949999984,7126.8988424397585,58.057984949999984,7102.1891661354148,263.048,6.0541600000000004,0.0,73361.0
9.0,4.0,3.0,5.0,1.0,10.0,123.47011300000003,5153.5314615346033,123.47011300000003,5158.0502818946397,398.80799999999999,7.6945100000000002,0.0,127096.0
9.0,4.0,3.0,5.0,1.0,10.0,42.633825750000007,8078.7143276327315,42.633825750000007,8072.9867763359325,441.94200000000001,7.4125800000000002,0.0,149048.0
9.0,4.0,3.0,5.0,1.0,10.0,107.17366249999999,6045.4341855190778,107.17366249999999,6050.4876060261558,294.15600000000001,7.1406599999999996,0.0,220551.0
9.0,4.0,3.0,5.0,1.0,10.0,99.123992499999915,21383.71523614227,99.123992499999915,21268.236562835325,717.00599999999997,7.5814399999999997,0.0,235687.0
9.0,4.0,3.0,6.0,1.0,10.0,413.87145999999996,36271.591578823427,413.87145999999996,36307.470794401772,526.0,7.0439299999999996,0.0,921542.0
9.0,4.0,3.0,6.0,1.0,10.0,173.92572769999995,13120.086710713509,173.92572769999995,13089.339724621455,442.649,7.0224799999999998,0.0,296077.0
9.0,4.0,3.0,6.0,1.0,10.0,219.821853,18295.082268890594,219.821853,18308.267317680584,421.43599999999998,7.2402499999999996,0.0,445993.0
9.0,4.0,3.0,6.0,1.0,10.0,130.42507209999999,10814.394289887581,130.42507209999999,10816.66132931814,437.69999999999999,7.4287700000000001,0.0,447063.0
9.0,4.0,3.0,6.0,1.0,10.0,91.932401250000041,9673.1861786548852,91.932401250000041,9666.1208012670868,396.69299999999998,7.08962,0.0,889314.0
9.0,4.0,3.0,6.0,1.0,10.0,160.249765,10090.549714775494,160.249765,10090.549714775494,412.95299999999997,7.4345100000000004,0.0,46470.0
10.0,2.0,1.0,1.0,2.0,10.0,137.77471644999997,19902.532233105008,137.77471644999997,19913.056387191307,544.94000000000005,4.7906000000000004,0.0,314616.0
10.0,2.0,1.0,1.0,2.0,10.0,136.17520275000004,6461.5239105709306,136.17520275000004,6461.9437275707623,371.23200000000003,6.6700999999999997,0.0,473895.0
10.0,3.0,1.0,1.0,2.0,10.0,182.17281,18194.47315986082,182.17281,18206.492906535448,529.0,8.0719999999999992,0.0,979019.0
10.0,3.0,1.0,1.0,2.0,9.6400003433200006,329.57659464999995,21221.015810957721,329.57659464999995,21421.613045970123,797.61599999999999,8.4905100000000004,0.0,107294.0
10.0,4.0,1.0,1.0,2.0,9.6000003814700001,80.203546200000005,7084.4851125064788,80.203546200000005,7101.9155584154596,319.61500000000001,6.55504,0.0,108877.0
10.0,3.0,1.0,1.0,2.0,7.9600000381499996,303.69539434999996,21274.240565219872,303.69539434999996,23962.745513491482,541.75999999999999,7.6136400000000002,0.0,342526.0
10.0,4.0,1.0,1.0,2.0,8.82999992371,75.737198300000003,7355.6331201998682,75.737198300000003,7213.4636114486966,252.12700000000001,6.8624900000000002,0.0,778858.0
10.0,1.0,1.0,1.0,2.0,9.4899997711200008,160.57380319999996,17571.613752400743,160.57380319999996,17410.573751451753,506.423,6.3050699999999997,0.0,569578.0
10.0,1.0,1.0,1.0,2.0,9.3900003433200006,127.45377565000003,16872.940157862497,127.45377565000003,16422.895942586234,456.60700000000003,6.1829000000000001,0.0,286652.0
10.0,2.0,1.0,1.0,2.0,5.9800000190700002,96.74008984999999,7303.4894098142022,96.74008984999999,9982.1342641365736,310.0,6.2527999999999997,0.0,176022.0
10.0,4.0,1.0,1.0,2.0,9.2399997711200008,96.598773749999978,8953.6740357374183,96.598773749999978,9487.5378328441275,322.0,5.9257999999999997,0.0,762422.0
10.0,1.0,1.0,1.0,2.0,9.5500001907299996,127.95080440000004,12284.600501929686,127.95080440000004,12755.160941195463,451.11099999999999,5.6803900000000001,0.0,308838.0
10.0,3.0,1.0,1.0,2.0,8.7600002288799992,269.6114975000001,23534.088450337662,269.6114975000001,22874.933569246838,525.0,6.2389099999999997,0.0,378308.0
10.0,3.0,1.0,1.0,2.0,7.5399999618500004,282.6826954,18918.95953886924,282.6826954,23950.656558115716,517.0,6.8638300000000001,0.0,876251.0
10.0,4.0,1.0,1.0,2.0,9.4300003051800001,116.85823015,12793.137360297247,116.85823015,13009.636036441421,413.0,6.0338599999999998,0.0,685853.0
